Date,Month_Number,Month_Name,Month_Year,Year,Department,Category,Region,Cost_Center,Budget,Actual
01-07-2024,7,Jul,Jul-24,2024,Marketing,Salaries,West,CC-100,51079.21,58898.86
01-07-2024,7,Jul,Jul-24,2024,Marketing,Software,North,CC-100,19707.84,22168.81
01-07-2024,7,Jul,Jul-24,2024,Marketing,Software,South,CC-100,17856.73,19997.04
01-07-2024,7,Jul,Jul-24,2024,Marketing,Software,East,CC-100,18718.54,22247.17
01-07-2024,7,Jul,Jul-24,2024,Marketing,Software,West,CC-100,19343.51,21896.82
01-07-2024,7,Jul,Jul-24,2024,Marketing,Travel,North,CC-100,11046.37,17321.15
01-07-2024,7,Jul,Jul-24,2024,Marketing,Travel,South,CC-100,10219.36,15439.06
01-07-2024,7,Jul,Jul-24,2024,Marketing,Travel,East,CC-100,10317.86,15588.31
01-07-2024,7,Jul,Jul-24,2024,Marketing,Travel,West,CC-100,11529.52,16440.57
01-07-2024,7,Jul,Jul-24,2024,Marketing,Supplies,North,CC-100,8232.53,9399.65
01-07-2024,7,Jul,Jul-24,2024,Marketing,Supplies,South,CC-100,8050.96,9534.15
01-07-2024,7,Jul,Jul-24,2024,Marketing,Supplies,East,CC-100,7991.42,9162.34
01-07-2024,7,Jul,Jul-24,2024,Marketing,Supplies,West,CC-100,8772.24,9745.43
01-07-2024,7,Jul,Jul-24,2024,Marketing,Training,North,CC-100,8621.62,9689.66
01-07-2024,7,Jul,Jul-24,2024,Marketing,Training,South,CC-100,8456.08,9392.48
01-07-2024,7,Jul,Jul-24,2024,Marketing,Training,East,CC-100,8208.22,9486.37
01-07-2024,7,Jul,Jul-24,2024,Marketing,Training,West,CC-100,8838.78,10137.27
01-07-2024,7,Jul,Jul-24,2024,IT,Salaries,North,CC-200,52393.32,46750.19
01-07-2024,7,Jul,Jul-24,2024,IT,Salaries,South,CC-200,49596.83,44801.03
01-07-2024,7,Jul,Jul-24,2024,IT,Salaries,East,CC-200,51057.3,45563.91
01-07-2024,7,Jul,Jul-24,2024,IT,Salaries,West,CC-200,54643.27,48986.55
01-07-2024,7,Jul,Jul-24,2024,IT,Software,North,CC-200,28969.53,25436.24
01-07-2024,7,Jul,Jul-24,2024,IT,Software,South,CC-200,27066.33,24332.15
01-07-2024,7,Jul,Jul-24,2024,IT,Software,East,CC-200,28639.19,25227.86
01-07-2024,7,Jul,Jul-24,2024,IT,Software,West,CC-200,30080.25,27095.25
01-07-2024,7,Jul,Jul-24,2024,IT,Travel,North,CC-200,11492.81,13688.59
01-07-2024,7,Jul,Jul-24,2024,IT,Travel,South,CC-200,10726.64,13239.89
01-07-2024,7,Jul,Jul-24,2024,IT,Travel,East,CC-200,10914.09,13370.05
01-07-2024,7,Jul,Jul-24,2024,IT,Travel,West,CC-200,12122.44,14191.08
01-07-2024,7,Jul,Jul-24,2024,IT,Supplies,North,CC-200,9077.85,7853.74
01-07-2024,7,Jul,Jul-24,2024,IT,Supplies,South,CC-200,8244.92,7141.96
01-07-2024,7,Jul,Jul-24,2024,IT,Supplies,East,CC-200,8408.99,7155.7
01-07-2024,7,Jul,Jul-24,2024,IT,Supplies,West,CC-200,9391.77,8075.58
01-07-2024,7,Jul,Jul-24,2024,IT,Training,North,CC-200,7803.53,6945.42
01-07-2024,7,Jul,Jul-24,2024,IT,Training,South,CC-200,7325.1,6467.1
01-07-2024,7,Jul,Jul-24,2024,IT,Training,East,CC-200,7285.59,6481.9
01-07-2024,7,Jul,Jul-24,2024,IT,Training,West,CC-200,8091.62,7078.75
01-07-2024,7,Jul,Jul-24,2024,HR,Salaries,North,CC-300,46328.98,46576.72
01-07-2024,7,Jul,Jul-24,2024,HR,Salaries,South,CC-300,44878.19,44663.48
01-07-2024,7,Jul,Jul-24,2024,HR,Salaries,East,CC-300,45196.47,45937.15
01-07-2024,7,Jul,Jul-24,2024,HR,Salaries,West,CC-300,47909.12,48099.12
01-07-2024,7,Jul,Jul-24,2024,HR,Software,North,CC-300,15798.01,15510.13
01-07-2024,7,Jul,Jul-24,2024,HR,Software,South,CC-300,15372.06,15433.82
01-07-2024,7,Jul,Jul-24,2024,HR,Software,East,CC-300,14902.4,14968.74
01-07-2024,7,Jul,Jul-24,2024,HR,Software,West,CC-300,16585.87,16203.24
01-07-2024,7,Jul,Jul-24,2024,HR,Travel,North,CC-300,8756.13,11946.17
01-07-2024,7,Jul,Jul-24,2024,HR,Travel,South,CC-300,8408.82,11509.89
01-07-2024,7,Jul,Jul-24,2024,HR,Travel,East,CC-300,8581.7,11636.53
01-07-2024,7,Jul,Jul-24,2024,HR,Travel,West,CC-300,8943.31,12407.62
01-07-2024,7,Jul,Jul-24,2024,HR,Supplies,North,CC-300,6715.98,6626.41
01-07-2024,7,Jul,Jul-24,2024,HR,Supplies,South,CC-300,6437.54,6351.97
01-07-2024,7,Jul,Jul-24,2024,HR,Supplies,East,CC-300,6542.17,6577.01
01-07-2024,7,Jul,Jul-24,2024,HR,Supplies,West,CC-300,7257.33,7069.41
01-07-2024,7,Jul,Jul-24,2024,HR,Training,North,CC-300,5874.51,6013.14
01-07-2024,7,Jul,Jul-24,2024,HR,Training,South,CC-300,5583.98,5594.44
01-07-2024,7,Jul,Jul-24,2024,HR,Training,East,CC-300,5768.5,5616.22
01-07-2024,7,Jul,Jul-24,2024,HR,Training,West,CC-300,6025.72,6157.54
01-07-2024,7,Jul,Jul-24,2024,Operations,Salaries,North,CC-400,56544.3,54915.9
01-07-2024,7,Jul,Jul-24,2024,Operations,Salaries,South,CC-400,52554.23,60894.45
01-07-2024,7,Jul,Jul-24,2024,Operations,Salaries,East,CC-400,53398.56,58586.84
01-07-2024,7,Jul,Jul-24,2024,Operations,Salaries,West,CC-400,56723.31,57940.78
01-07-2024,7,Jul,Jul-24,2024,Operations,Software,North,CC-400,21051.14,22682.06
01-07-2024,7,Jul,Jul-24,2024,Operations,Software,South,CC-400,20863.29,22478.26
01-07-2024,7,Jul,Jul-24,2024,Operations,Software,East,CC-400,20943.76,23768.73
01-07-2024,7,Jul,Jul-24,2024,Operations,Software,West,CC-400,22321.62,23066.34
01-07-2024,7,Jul,Jul-24,2024,Operations,Travel,North,CC-400,11808.71,16729.76
01-07-2024,7,Jul,Jul-24,2024,Operations,Travel,South,CC-400,11718.88,15221.36
01-07-2024,7,Jul,Jul-24,2024,Operations,Travel,East,CC-400,11644.24,13562.08
01-07-2024,7,Jul,Jul-24,2024,Operations,Travel,West,CC-400,12721.3,18931.63
01-07-2024,7,Jul,Jul-24,2024,Operations,Supplies,North,CC-400,12679.68,14447.87
01-07-2024,7,Jul,Jul-24,2024,Operations,Supplies,South,CC-400,11888.4,10781.05
01-07-2024,7,Jul,Jul-24,2024,Operations,Supplies,East,CC-400,12546,11076.45
01-07-2024,7,Jul,Jul-24,2024,Operations,Supplies,West,CC-400,12827.27,11349.61
01-07-2024,7,Jul,Jul-24,2024,Operations,Training,North,CC-400,8051.5,8056.92
01-07-2024,7,Jul,Jul-24,2024,Operations,Training,South,CC-400,7799.62,6867.4
01-07-2024,7,Jul,Jul-24,2024,Operations,Training,East,CC-400,7927.42,8293.4
01-07-2024,7,Jul,Jul-24,2024,Operations,Training,West,CC-400,8439.17,7493.44
01-07-2024,7,Jul,Jul-24,2024,Finance,Salaries,North,CC-500,45871.08,47762.96
01-07-2024,7,Jul,Jul-24,2024,Finance,Salaries,South,CC-500,41779.89,42506.71
01-07-2024,7,Jul,Jul-24,2024,Finance,Salaries,East,CC-500,42549.28,44469.29
01-07-2024,7,Jul,Jul-24,2024,Finance,Salaries,West,CC-500,47807.6,48354.93
01-07-2024,7,Jul,Jul-24,2024,Finance,Software,North,CC-500,17557.03,17126.41
01-07-2024,7,Jul,Jul-24,2024,Finance,Software,South,CC-500,16685.27,17121.4
01-07-2024,7,Jul,Jul-24,2024,Finance,Software,East,CC-500,16296.45,17071.94
01-07-2024,7,Jul,Jul-24,2024,Finance,Software,West,CC-500,17984.31,18684.3
01-07-2024,7,Jul,Jul-24,2024,Finance,Travel,North,CC-500,7325.86,10284.53
01-07-2024,7,Jul,Jul-24,2024,Finance,Travel,South,CC-500,6953.92,8947.3
01-07-2024,7,Jul,Jul-24,2024,Finance,Travel,East,CC-500,7217.4,9723.62
01-07-2024,7,Jul,Jul-24,2024,Finance,Travel,West,CC-500,7628.43,10197.69
01-07-2024,7,Jul,Jul-24,2024,Finance,Supplies,North,CC-500,7337.73,7294.57
01-07-2024,7,Jul,Jul-24,2024,Finance,Supplies,South,CC-500,6943.12,6706.18
01-07-2024,7,Jul,Jul-24,2024,Finance,Supplies,East,CC-500,7386.86,7701.22
01-07-2024,7,Jul,Jul-24,2024,Finance,Supplies,West,CC-500,7749.07,7657.12
01-07-2024,7,Jul,Jul-24,2024,Finance,Training,North,CC-500,6369.96,6566.17
01-07-2024,7,Jul,Jul-24,2024,Finance,Training,South,CC-500,6253.1,6095.56
01-07-2024,7,Jul,Jul-24,2024,Finance,Training,East,CC-500,6136.46,5877.01
01-07-2024,7,Jul,Jul-24,2024,Finance,Training,West,CC-500,6696.42,6789.91
01-08-2024,8,Aug,Aug-24,2024,Marketing,Salaries,North,CC-100,51368.53,61570.08
01-08-2024,8,Aug,Aug-24,2024,Marketing,Salaries,South,CC-100,48506.21,54797.42
01-08-2024,8,Aug,Aug-24,2024,Marketing,Salaries,East,CC-100,49534.39,58888.15
01-08-2024,8,Aug,Aug-24,2024,Marketing,Salaries,West,CC-100,51707.69,61351.55
01-08-2024,8,Aug,Aug-24,2024,Marketing,Software,North,CC-100,18584.85,20767.88
01-08-2024,8,Aug,Aug-24,2024,Marketing,Software,South,CC-100,18217.54,21156.4
01-08-2024,8,Aug,Aug-24,2024,Marketing,Software,East,CC-100,18627.1,21191.18
01-08-2024,8,Aug,Aug-24,2024,Marketing,Software,West,CC-100,19866.63,23393.77
01-08-2024,8,Aug,Aug-24,2024,Marketing,Travel,North,CC-100,10695.34,16614.27
01-08-2024,8,Aug,Aug-24,2024,Marketing,Travel,South,CC-100,9903.85,14993.27
01-08-2024,8,Aug,Aug-24,2024,Marketing,Travel,East,CC-100,10489.84,16080.63
01-08-2024,8,Aug,Aug-24,2024,Marketing,Travel,West,CC-100,10971.76,15938.08
01-08-2024,8,Aug,Aug-24,2024,Marketing,Supplies,North,CC-100,8411.97,10008.44
01-08-2024,8,Aug,Aug-24,2024,Marketing,Supplies,South,CC-100,7755.89,8755.29
01-08-2024,8,Aug,Aug-24,2024,Marketing,Supplies,East,CC-100,8162.5,9185.98
01-08-2024,8,Aug,Aug-24,2024,Marketing,Supplies,West,CC-100,8788.34,10215.46
01-08-2024,8,Aug,Aug-24,2024,Marketing,Training,North,CC-100,8466.02,9875.52
01-08-2024,8,Aug,Aug-24,2024,Marketing,Training,South,CC-100,7939.6,9429.85
01-08-2024,8,Aug,Aug-24,2024,Marketing,Training,East,CC-100,8289.42,9260.02
01-08-2024,8,Aug,Aug-24,2024,Marketing,Training,West,CC-100,8794.77,9925.72
01-08-2024,8,Aug,Aug-24,2024,IT,Salaries,North,CC-200,52438.82,47318.44
01-08-2024,8,Aug,Aug-24,2024,IT,Salaries,South,CC-200,49164.75,42276.01
01-08-2024,8,Aug,Aug-24,2024,IT,Salaries,East,CC-200,52542.05,46482.46
01-08-2024,8,Aug,Aug-24,2024,IT,Salaries,West,CC-200,53784.02,46127.02
01-08-2024,8,Aug,Aug-24,2024,IT,Software,North,CC-200,29173.72,25574.84
01-08-2024,8,Aug,Aug-24,2024,IT,Software,South,CC-200,27212.33,23724.28
01-08-2024,8,Aug,Aug-24,2024,IT,Software,East,CC-200,28433.26,25299.64
01-08-2024,8,Aug,Aug-24,2024,IT,Software,West,CC-200,29855.58,26725.39
01-08-2024,8,Aug,Aug-24,2024,IT,Travel,North,CC-200,11011.21,13415.12
01-08-2024,8,Aug,Aug-24,2024,IT,Travel,South,CC-200,10470.98,12290.72
01-08-2024,8,Aug,Aug-24,2024,IT,Travel,East,CC-200,11004.8,13477.38
01-08-2024,8,Aug,Aug-24,2024,IT,Travel,West,CC-200,11567.47,14472.02
01-08-2024,8,Aug,Aug-24,2024,IT,Supplies,North,CC-200,8755.69,7425.01
01-08-2024,8,Aug,Aug-24,2024,IT,Supplies,South,CC-200,8163.41,7222.42
01-08-2024,8,Aug,Aug-24,2024,IT,Supplies,East,CC-200,8742.52,7691.12
01-08-2024,8,Aug,Aug-24,2024,IT,Supplies,West,CC-200,9289.46,7952.68
01-08-2024,8,Aug,Aug-24,2024,IT,Training,North,CC-200,7335.54,6547.41
01-08-2024,8,Aug,Aug-24,2024,IT,Training,South,CC-200,6955.67,6143.48
01-08-2024,8,Aug,Aug-24,2024,IT,Training,East,CC-200,7131.4,6341.71
01-08-2024,8,Aug,Aug-24,2024,IT,Training,West,CC-200,7978.32,7052.44
01-08-2024,8,Aug,Aug-24,2024,HR,Salaries,North,CC-300,45322.41,44735.1
01-08-2024,8,Aug,Aug-24,2024,HR,Salaries,South,CC-300,42631.21,42511.16
01-08-2024,8,Aug,Aug-24,2024,HR,Salaries,East,CC-300,43927.23,44439.76
01-08-2024,8,Aug,Aug-24,2024,HR,Salaries,West,CC-300,48469.74,49337.08
01-08-2024,8,Aug,Aug-24,2024,HR,Software,North,CC-300,15578.31,15194.33
01-08-2024,8,Aug,Aug-24,2024,HR,Software,South,CC-300,14676.45,14633.17
01-08-2024,8,Aug,Aug-24,2024,HR,Software,East,CC-300,15446.16,15859.02
01-08-2024,8,Aug,Aug-24,2024,HR,Software,West,CC-300,15774.81,16158.99
01-08-2024,8,Aug,Aug-24,2024,HR,Travel,North,CC-300,8680.44,11398.24
01-08-2024,8,Aug,Aug-24,2024,HR,Travel,South,CC-300,8224.16,11253.29
01-08-2024,8,Aug,Aug-24,2024,HR,Travel,East,CC-300,8623.68,11458.98
01-08-2024,8,Aug,Aug-24,2024,HR,Travel,West,CC-300,8868.59,11492.65
01-08-2024,8,Aug,Aug-24,2024,HR,Supplies,North,CC-300,6775.6,6816.49
01-08-2024,8,Aug,Aug-24,2024,HR,Supplies,South,CC-300,6480.76,6405.66
01-08-2024,8,Aug,Aug-24,2024,HR,Supplies,East,CC-300,6602.87,6664.89
01-08-2024,8,Aug,Aug-24,2024,HR,Supplies,West,CC-300,6913.97,6956.99
01-08-2024,8,Aug,Aug-24,2024,HR,Training,North,CC-300,5683.35,5565.64
01-08-2024,8,Aug,Aug-24,2024,HR,Training,South,CC-300,5506.36,5541.69
01-08-2024,8,Aug,Aug-24,2024,HR,Training,East,CC-300,5776.42,5716.2
01-08-2024,8,Aug,Aug-24,2024,HR,Training,West,CC-300,6190.41,6092.18
01-08-2024,8,Aug,Aug-24,2024,Operations,Salaries,North,CC-400,55794.03,66371.76
01-08-2024,8,Aug,Aug-24,2024,Operations,Salaries,South,CC-400,52086.22,57211.83
01-08-2024,8,Aug,Aug-24,2024,Operations,Salaries,East,CC-400,52952.18,56823.59
01-08-2024,8,Aug,Aug-24,2024,Operations,Salaries,West,CC-400,57973.92,64993.9
01-08-2024,8,Aug,Aug-24,2024,Operations,Software,North,CC-400,21422.4,20742.12
01-08-2024,8,Aug,Aug-24,2024,Operations,Software,South,CC-400,20032.46,23310.2
01-08-2024,8,Aug,Aug-24,2024,Operations,Software,East,CC-400,20107.96,21919.98
01-08-2024,8,Aug,Aug-24,2024,Operations,Software,West,CC-400,22572.75,23485.74
01-08-2024,8,Aug,Aug-24,2024,Operations,Travel,North,CC-400,11988.24,18184.16
01-08-2024,8,Aug,Aug-24,2024,Operations,Travel,South,CC-400,11321.02,14109.71
01-08-2024,8,Aug,Aug-24,2024,Operations,Travel,East,CC-400,11277.87,15731.75
01-08-2024,8,Aug,Aug-24,2024,Operations,Travel,West,CC-400,12604.13,19113.7
01-08-2024,8,Aug,Aug-24,2024,Operations,Supplies,North,CC-400,12158.82,12794.78
01-08-2024,8,Aug,Aug-24,2024,Operations,Supplies,South,CC-400,11603.29,10627.87
01-08-2024,8,Aug,Aug-24,2024,Operations,Supplies,East,CC-400,12340.09,14496.57
01-08-2024,8,Aug,Aug-24,2024,Operations,Supplies,West,CC-400,13320.58,12113.29
01-08-2024,8,Aug,Aug-24,2024,Operations,Training,North,CC-400,8115.26,9176.85
01-08-2024,8,Aug,Aug-24,2024,Operations,Training,South,CC-400,7393.56,8488.4
01-08-2024,8,Aug,Aug-24,2024,Operations,Training,East,CC-400,7661.13,7648.56
01-08-2024,8,Aug,Aug-24,2024,Operations,Training,West,CC-400,8024.89,9525.41
01-08-2024,8,Aug,Aug-24,2024,Finance,Salaries,North,CC-500,45642.44,44409.13
01-08-2024,8,Aug,Aug-24,2024,Finance,Salaries,South,CC-500,42189.84,41577.67
01-08-2024,8,Aug,Aug-24,2024,Finance,Salaries,East,CC-500,43967.75,46177.97
01-08-2024,8,Aug,Aug-24,2024,Finance,Salaries,West,CC-500,45960.01,45099.79
01-08-2024,8,Aug,Aug-24,2024,Finance,Software,North,CC-500,16729.74,16710.5
01-08-2024,8,Aug,Aug-24,2024,Finance,Software,South,CC-500,16187.75,16660.75
01-08-2024,8,Aug,Aug-24,2024,Finance,Software,East,CC-500,16006.74,15155.88
01-08-2024,8,Aug,Aug-24,2024,Finance,Software,West,CC-500,17701.3,18387.99
01-08-2024,8,Aug,Aug-24,2024,Finance,Travel,North,CC-500,7216.32,9404.25
01-08-2024,8,Aug,Aug-24,2024,Finance,Travel,South,CC-500,6742.32,9291.5
01-08-2024,8,Aug,Aug-24,2024,Finance,Travel,East,CC-500,6861.73,9217.47
01-08-2024,8,Aug,Aug-24,2024,Finance,Travel,West,CC-500,7218.93,9745.7
01-08-2024,8,Aug,Aug-24,2024,Finance,Supplies,North,CC-500,7479.47,7309.46
01-08-2024,8,Aug,Aug-24,2024,Finance,Supplies,South,CC-500,7213.99,6926.43
01-08-2024,8,Aug,Aug-24,2024,Finance,Supplies,East,CC-500,7238.64,6880.91
01-08-2024,8,Aug,Aug-24,2024,Finance,Supplies,West,CC-500,7850.69,7803.55
01-08-2024,8,Aug,Aug-24,2024,Finance,Training,North,CC-500,6305.14,6393.74
01-08-2024,8,Aug,Aug-24,2024,Finance,Training,South,CC-500,5914.74,5996.31
01-08-2024,8,Aug,Aug-24,2024,Finance,Training,East,CC-500,6352.72,6218.46
01-08-2024,8,Aug,Aug-24,2024,Finance,Training,West,CC-500,6624.92,6668.16
01-09-2024,9,Sep,Sep-24,2024,Marketing,Salaries,North,CC-100,49673.53,56006.76
01-09-2024,9,Sep,Sep-24,2024,Marketing,Salaries,South,CC-100,48060.19,55443.79
01-09-2024,9,Sep,Sep-24,2024,Marketing,Salaries,East,CC-100,49458.14,54897.58
01-09-2024,9,Sep,Sep-24,2024,Marketing,Salaries,West,CC-100,51749.08,57228.39
01-09-2024,9,Sep,Sep-24,2024,Marketing,Software,North,CC-100,18593.11,22183.28
01-09-2024,9,Sep,Sep-24,2024,Marketing,Software,South,CC-100,18230.58,20605.76
01-09-2024,9,Sep,Sep-24,2024,Marketing,Software,East,CC-100,18713.05,20402.31
01-09-2024,9,Sep,Sep-24,2024,Marketing,Software,West,CC-100,19436.53,22643.36
01-09-2024,9,Sep,Sep-24,2024,Marketing,Travel,North,CC-100,10334.57,14901.18
01-09-2024,9,Sep,Sep-24,2024,Marketing,Travel,South,CC-100,10116.67,14613.34
01-09-2024,9,Sep,Sep-24,2024,Marketing,Travel,East,CC-100,10440.77,15158.73
01-09-2024,9,Sep,Sep-24,2024,Marketing,Travel,West,CC-100,11324.91,16260.19
01-09-2024,9,Sep,Sep-24,2024,Marketing,Supplies,North,CC-100,8098.9,8962.68
01-09-2024,9,Sep,Sep-24,2024,Marketing,Supplies,South,CC-100,7918.17,9222.26
01-09-2024,9,Sep,Sep-24,2024,Marketing,Supplies,East,CC-100,8143.76,9301.1
01-09-2024,9,Sep,Sep-24,2024,Marketing,Supplies,West,CC-100,8693.2,10307.42
01-09-2024,9,Sep,Sep-24,2024,Marketing,Training,North,CC-100,8416.45,9481.59
01-09-2024,9,Sep,Sep-24,2024,Marketing,Training,South,CC-100,7881.2,8942.52
01-09-2024,9,Sep,Sep-24,2024,Marketing,Training,East,CC-100,7996.01,9576.57
01-09-2024,9,Sep,Sep-24,2024,Marketing,Training,West,CC-100,8850.91,10052.07
01-09-2024,9,Sep,Sep-24,2024,IT,Salaries,North,CC-200,53394.84,47223.89
01-09-2024,9,Sep,Sep-24,2024,IT,Salaries,South,CC-200,49518.15,43116.88
01-09-2024,9,Sep,Sep-24,2024,IT,Salaries,East,CC-200,52111.35,45303.5
01-09-2024,9,Sep,Sep-24,2024,IT,Salaries,West,CC-200,53961.38,47476.66
01-09-2024,9,Sep,Sep-24,2024,IT,Software,North,CC-200,29174.77,25257.43
01-09-2024,9,Sep,Sep-24,2024,IT,Software,South,CC-200,27304.5,23271.88
01-09-2024,9,Sep,Sep-24,2024,IT,Software,East,CC-200,28500.61,25015.05
01-09-2024,9,Sep,Sep-24,2024,IT,Software,West,CC-200,30345.95,26758
01-09-2024,9,Sep,Sep-24,2024,IT,Travel,North,CC-200,11261.52,14136.84
01-09-2024,9,Sep,Sep-24,2024,IT,Travel,South,CC-200,10441.68,12286.97
01-09-2024,9,Sep,Sep-24,2024,IT,Travel,East,CC-200,11041.19,13417.46
01-09-2024,9,Sep,Sep-24,2024,IT,Travel,West,CC-200,11617.37,14208.81
01-09-2024,9,Sep,Sep-24,2024,IT,Supplies,North,CC-200,8510.79,7506.73
01-09-2024,9,Sep,Sep-24,2024,IT,Supplies,South,CC-200,8168.49,7004.18
01-09-2024,9,Sep,Sep-24,2024,IT,Supplies,East,CC-200,8204.74,7264.51
01-09-2024,9,Sep,Sep-24,2024,IT,Supplies,West,CC-200,9086.01,7781.63
01-09-2024,9,Sep,Sep-24,2024,IT,Training,North,CC-200,7467.67,6567.01
01-09-2024,9,Sep,Sep-24,2024,IT,Training,South,CC-200,7063.88,6126.35
01-09-2024,9,Sep,Sep-24,2024,IT,Training,East,CC-200,7263.91,6228.54
01-09-2024,9,Sep,Sep-24,2024,IT,Training,West,CC-200,7562.59,6586.89
01-09-2024,9,Sep,Sep-24,2024,HR,Salaries,North,CC-300,45424.64,45613.21
01-09-2024,9,Sep,Sep-24,2024,HR,Salaries,South,CC-300,43317.57,43903.14
01-09-2024,9,Sep,Sep-24,2024,HR,Salaries,East,CC-300,43835.79,42650.5
01-09-2024,9,Sep,Sep-24,2024,HR,Salaries,West,CC-300,47803.31,48837.54
01-09-2024,9,Sep,Sep-24,2024,HR,Software,North,CC-300,15625.18,15180.79
01-09-2024,9,Sep,Sep-24,2024,HR,Software,South,CC-300,15000.79,14580.9
01-09-2024,9,Sep,Sep-24,2024,HR,Software,East,CC-300,15438.6,15904.86
01-09-2024,9,Sep,Sep-24,2024,HR,Software,West,CC-300,15979.49,16202.73
01-09-2024,9,Sep,Sep-24,2024,HR,Travel,North,CC-300,8678.99,12101.11
01-09-2024,9,Sep,Sep-24,2024,HR,Travel,South,CC-300,8367.88,11029.83
01-09-2024,9,Sep,Sep-24,2024,HR,Travel,East,CC-300,8657.48,11159.35
01-09-2024,9,Sep,Sep-24,2024,HR,Travel,West,CC-300,9029.02,12060.6
01-09-2024,9,Sep,Sep-24,2024,HR,Supplies,North,CC-300,6590.86,6399.28
01-09-2024,9,Sep,Sep-24,2024,HR,Supplies,South,CC-300,6342.1,6317.28
01-09-2024,9,Sep,Sep-24,2024,HR,Supplies,East,CC-300,6398.12,6447.73
01-09-2024,9,Sep,Sep-24,2024,HR,Supplies,West,CC-300,7108.4,7151.4
01-09-2024,9,Sep,Sep-24,2024,HR,Training,North,CC-300,5904.65,5809.74
01-09-2024,9,Sep,Sep-24,2024,HR,Training,South,CC-300,5391.42,5507.64
01-09-2024,9,Sep,Sep-24,2024,HR,Training,East,CC-300,5642.95,5782.39
01-09-2024,9,Sep,Sep-24,2024,HR,Training,West,CC-300,6177.79,6312.87
01-09-2024,9,Sep,Sep-24,2024,Operations,Salaries,North,CC-400,56616.13,66153.58
01-09-2024,9,Sep,Sep-24,2024,Operations,Salaries,South,CC-400,53515.11,59972.5
01-09-2024,9,Sep,Sep-24,2024,Operations,Salaries,East,CC-400,52942.4,61515.77
01-09-2024,9,Sep,Sep-24,2024,Operations,Salaries,West,CC-400,57408.64,58552.83
01-09-2024,9,Sep,Sep-24,2024,Operations,Software,North,CC-400,21334.02,19027.14
01-09-2024,9,Sep,Sep-24,2024,Operations,Software,South,CC-400,20449.92,19956.61
01-09-2024,9,Sep,Sep-24,2024,Operations,Software,East,CC-400,20018.81,22839.98
01-09-2024,9,Sep,Sep-24,2024,Operations,Software,West,CC-400,21414.77,23160.53
01-09-2024,9,Sep,Sep-24,2024,Operations,Travel,North,CC-400,11864.65,17059.35
01-09-2024,9,Sep,Sep-24,2024,Operations,Travel,South,CC-400,11085.48,15042.73
01-09-2024,9,Sep,Sep-24,2024,Operations,Travel,East,CC-400,11564.66,15099.82
01-09-2024,9,Sep,Sep-24,2024,Operations,Travel,West,CC-400,12230.6,15843.23
01-09-2024,9,Sep,Sep-24,2024,Operations,Supplies,North,CC-400,12441.25,12630.51
01-09-2024,9,Sep,Sep-24,2024,Operations,Supplies,South,CC-400,11744.92,11668.87
01-09-2024,9,Sep,Sep-24,2024,Operations,Supplies,East,CC-400,11819.37,12960.4
01-09-2024,9,Sep,Sep-24,2024,Operations,Supplies,West,CC-400,13231.62,15094.05
01-09-2024,9,Sep,Sep-24,2024,Operations,Training,North,CC-400,7792.56,8367.75
01-09-2024,9,Sep,Sep-24,2024,Operations,Training,South,CC-400,7613.93,7782.94
01-09-2024,9,Sep,Sep-24,2024,Operations,Training,East,CC-400,7790.24,9038.56
01-09-2024,9,Sep,Sep-24,2024,Operations,Training,West,CC-400,8168.57,7740.14
01-09-2024,9,Sep,Sep-24,2024,Finance,Salaries,North,CC-500,43755.36,45699.97
01-09-2024,9,Sep,Sep-24,2024,Finance,Salaries,South,CC-500,41994.44,41472.26
01-09-2024,9,Sep,Sep-24,2024,Finance,Salaries,East,CC-500,42975.08,41686.48
01-09-2024,9,Sep,Sep-24,2024,Finance,Salaries,West,CC-500,45539.56,44966.26
01-09-2024,9,Sep,Sep-24,2024,Finance,Software,North,CC-500,16896.3,17369.11
01-09-2024,9,Sep,Sep-24,2024,Finance,Software,South,CC-500,15593.63,16398.3
01-09-2024,9,Sep,Sep-24,2024,Finance,Software,East,CC-500,16140.16,15599.3
01-09-2024,9,Sep,Sep-24,2024,Finance,Software,West,CC-500,17890.84,17504.59
01-09-2024,9,Sep,Sep-24,2024,Finance,Travel,North,CC-500,7193.07,10143.37
01-09-2024,9,Sep,Sep-24,2024,Finance,Travel,South,CC-500,6627.93,8981.94
01-09-2024,9,Sep,Sep-24,2024,Finance,Travel,East,CC-500,7095.53,9132.41
01-09-2024,9,Sep,Sep-24,2024,Finance,Travel,West,CC-500,7301.08,9712.64
01-09-2024,9,Sep,Sep-24,2024,Finance,Supplies,North,CC-500,7498.15,7248.08
01-09-2024,9,Sep,Sep-24,2024,Finance,Supplies,South,CC-500,7142.78,6860.36
01-09-2024,9,Sep,Sep-24,2024,Finance,Supplies,East,CC-500,6940.32,6914.93
01-09-2024,9,Sep,Sep-24,2024,Finance,Supplies,West,CC-500,7757.67,8068.96
01-09-2024,9,Sep,Sep-24,2024,Finance,Training,North,CC-500,6372.38,6129.09
01-09-2024,9,Sep,Sep-24,2024,Finance,Training,South,CC-500,6102.51,6116.41
01-09-2024,9,Sep,Sep-24,2024,Finance,Training,East,CC-500,6144.53,5928.11
01-09-2024,9,Sep,Sep-24,2024,Finance,Training,West,CC-500,6444.19,6713.33
01-10-2024,10,Oct,Oct-24,2024,Marketing,Salaries,North,CC-100,48911.07,56574.92
